ResponseId,Dur,Age,Country,Gender,Socialmedia,Selfietaking,StimGender,Tilt,Distance,Eyes,Boring,Funny,Ironic,Serious,Ugly
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Direct,1,4,1,1,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Side,1,4,1,1,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Direct,4,2,1,1,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Side,1,1,1,4,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Side,4,4,1,4,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Direct,5,1,1,1,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Side,4,1,2,1,4
R_333EFWAXpLK43Lg,382,44,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Direct,2,4,1,1,4
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Tilted,Near,Direct,1,3,2,4,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Tilted,Near,Side,4,3,2,3,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Level,Near,Side,3,2,3,3,4
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Level,Near,Direct,3,2,3,2,1
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Tilted,Far,Direct,2,3,4,3,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Tilted,Far,Side,3,4,3,2,3
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Level,Far,Direct,3,3,2,4,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Female,Level,Far,Side,3,2,3,3,1
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Tilted,Near,Direct,3,5,2,3,4
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Tilted,Near,Side,2,3,2,3,4
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Level,Near,Direct,2,3,3,2,3
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Level,Far,Side,2,3,2,3,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Level,Near,Side,4,3,3,2,3
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Level,Far,Direct,1,3,2,4,3
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Tilted,Far,Side,3,2,2,3,2
R_33a5WWY8JQfwypP,338,37,US,Male,Facebook,Less than once a week,Male,Tilted,Far,Direct,4,3,1,3,1
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Direct,1,4,4,1,3
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Side,4,3,4,1,5
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Near,Side,5,1,1,1,1
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Near,Direct,4,1,1,4,4
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Direct,5,1,1,1,3
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Side,5,2,2,1,2
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Far,Direct,4,1,4,5,2
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Far,Side,4,1,4,4,1
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Direct,5,4,4,1,5
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Side,4,5,4,1,4
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Level,Near,Direct,2,4,4,1,3
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Level,Far,Side,4,1,1,4,2
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Level,Near,Side,2,1,3,3,4
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Level,Far,Direct,4,1,1,5,1
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Side,1,1,1,2,1
R_33rKW4ymu1RZVgT,281,21,USA,Male,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Direct,2,1,4,1,5
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Tilted,Near,Direct,3,4,5,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Tilted,Near,Side,2,5,5,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Level,Near,Side,2,3,4,3,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Level,Near,Direct,2,3,3,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Tilted,Far,Direct,2,4,4,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Tilted,Far,Side,2,4,4,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Level,Far,Direct,5,2,2,5,2
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Female,Level,Far,Side,4,2,3,4,2
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Tilted,Near,Direct,2,5,5,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Tilted,Near,Side,3,4,5,4,5
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Level,Near,Direct,2,4,4,2,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Level,Far,Side,5,2,5,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Level,Near,Side,2,3,5,3,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Level,Far,Direct,4,2,2,4,2
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Tilted,Far,Side,5,4,5,4,4
R_3CUkob8HDuuIR6F,645,20,USA,Female,"Facebook,Instagram,Snapchat",Once a week,Male,Tilted,Far,Direct,4,5,5,4,4
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Direct,2,1,1,2,5
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Side,2,3,2,2,5
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Near,Side,4,1,2,4,2
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Near,Direct,4,1,2,5,1
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Direct,4,1,2,5,4
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Side,4,1,2,4,4
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Far,Direct,5,1,4,4,1
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Far,Side,5,1,4,4,1
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Direct,2,4,1,2,5
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Side,1,4,3,1,5
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Near,Direct,4,1,2,2,3
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Far,Side,4,1,2,4,1
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Near,Side,4,1,2,2,4
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Far,Direct,5,1,2,2,1
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Side,2,4,4,1,5
R_3D10ywdrVB3JCeO,428595,28,United States,Male,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Direct,4,4,2,1,5
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Near,Direct,1,4,3,2,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Near,Side,2,4,NA,1,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Near,Side,3,3,4,2,2
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Near,Direct,4,2,4,NA,NA
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Far,Direct,4,4,2,3,3
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Far,Side,1,4,4,1,3
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Far,Direct,4,2,4,4,1
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Far,Side,4,3,2,1,1
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Tilted,Near,Direct,2,4,2,1,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Tilted,Near,Side,2,5,4,2,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Level,Near,Direct,2,4,4,2,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Level,Far,Side,2,4,5,1,2
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Level,Near,Side,4,4,4,1,4
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Level,Far,Direct,4,2,3,5,2
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Tilted,Far,Side,2,4,4,2,2
R_3Ei3d6QrPnFP53W,387,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Less than once a week,Male,Tilted,Far,Direct,2,4,4,2,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Tilted,Near,Direct,4,2,4,4,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Tilted,Near,Side,4,2,4,4,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Level,Near,Side,4,2,4,4,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Level,Near,Direct,4,2,4,4,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Tilted,Far,Direct,5,2,4,5,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Tilted,Far,Side,4,2,4,4,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Level,Far,Direct,4,2,4,3,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Female,Level,Far,Side,4,2,4,4,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Tilted,Near,Direct,3,4,4,2,4
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Tilted,Near,Side,2,4,3,2,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Level,Near,Direct,4,3,3,3,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Level,Far,Side,2,4,4,2,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Level,Near,Side,3,4,3,2,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Level,Far,Direct,4,3,3,4,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Tilted,Far,Side,3,4,4,3,3
R_3ElNoMxhJ5mg9aa,703,56,USA,Male,"Facebook,Instagram",Less than once a week,Male,Tilted,Far,Direct,2,4,4,2,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Near,Direct,3,3,3,2,2
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Near,Side,2,3,3,3,2
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Near,Side,1,3,3,1,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Near,Direct,2,2,3,1,1
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Far,Direct,3,2,3,2,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Far,Side,2,2,NA,1,2
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Far,Direct,3,3,3,1,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Far,Side,3,3,2,3,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Near,Direct,1,4,1,1,2
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Near,Side,1,3,2,2,2
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Near,Direct,1,4,1,1,1
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Far,Side,1,2,1,1,1
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Near,Side,4,3,2,4,3
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Far,Direct,1,3,NA,1,1
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Far,Side,3,3,2,2,4
R_3eq2wiQsk2K4fha,320,30,USA,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Far,Direct,2,3,3,1,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Tilted,Near,Direct,5,2,2,2,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Tilted,Near,Side,4,2,2,2,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Level,Near,Side,4,2,4,2,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Level,Near,Direct,4,2,4,2,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Tilted,Far,Direct,2,4,4,2,4
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Tilted,Far,Side,2,4,4,4,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Level,Far,Direct,2,4,4,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Female,Level,Far,Side,2,4,4,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Tilted,Near,Direct,1,5,4,2,1
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Tilted,Near,Side,1,5,4,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Level,Near,Direct,2,4,4,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Level,Far,Side,1,5,5,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Level,Near,Side,2,4,4,2,2
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Level,Far,Direct,1,4,2,2,1
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Side,1,4,4,2,1
R_3GdjPLrrBiDQCXu,601,25,United States,Female,"Facebook,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Direct,1,5,4,2,1
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Direct,4,1,4,2,5
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Side,4,1,4,1,5
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Level,Near,Side,3,1,2,4,4
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Level,Near,Direct,5,1,2,5,2
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Direct,4,1,1,5,4
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Side,2,2,3,3,2
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Level,Far,Direct,5,1,2,5,2
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Female,Level,Far,Side,5,1,2,4,3
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Direct,2,4,4,1,5
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Side,2,4,4,1,5
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Direct,4,2,1,4,4
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Side,4,2,4,3,4
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Side,4,2,4,3,4
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Direct,5,1,1,5,3
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Side,4,4,3,1,5
R_3GfAqr5aOOpH1Le,518,34,USA,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Direct,2,4,3,1,5
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Near,Direct,4,3,3,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Near,Side,4,4,3,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Near,Side,4,3,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Near,Direct,4,4,4,3,3
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Far,Direct,4,3,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Tilted,Far,Side,4,3,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Far,Direct,4,4,3,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Female,Level,Far,Side,4,3,4,3,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Near,Direct,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Near,Side,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Near,Direct,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Far,Side,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Near,Side,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Level,Far,Direct,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Far,Side,4,4,4,4,4
R_3gN4MOQWGg0cI8Z,178,48,united state,Male,"Facebook,Twitter,Instagram",Several times a week,Male,Tilted,Far,Direct,4,4,4,4,4
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Tilted,Near,Direct,4,2,2,2,3
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Tilted,Near,Side,4,2,2,2,3
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Level,Near,Side,2,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Level,Near,Direct,2,2,2,4,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Tilted,Far,Direct,2,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Tilted,Far,Side,2,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Level,Far,Direct,2,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Female,Level,Far,Side,2,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Tilted,Near,Direct,2,4,2,1,3
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Tilted,Near,Side,4,2,2,2,4
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Level,Near,Direct,2,2,2,1,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Level,Far,Side,2,2,4,1,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Level,Near,Side,2,4,3,1,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Level,Far,Direct,2,2,2,1,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Tilted,Far,Side,4,2,2,2,1
R_3GwCslQvoByokXi,417,39,USA,Male,Facebook,Less than once a week,Male,Tilted,Far,Direct,2,4,2,1,2
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Near,Direct,1,1,3,1,4
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Near,Side,4,2,2,4,4
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Near,Side,3,3,3,4,4
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Near,Direct,1,1,2,5,3
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Far,Direct,4,2,3,2,4
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Far,Side,4,2,4,4,3
R_3GxlUyiBfGQNTQb,416,22,Uk,Female,"Facebook,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Far,Direct,2,3,3,2,1
